QuestionID,Field,OriginalValue,CorrectedValue,Reason,SecondPassVerified,AuditedAt
cmstkgeas00w420u1jm2u00ja,prompt,"Passage: A government monitoring report compares the number of public service centers in five municipalities across three service delivery categories. Municipality Uno: Health Centers=8, Social Welfare Offices=5, Livelihood Centers=3. Municipality Dos: Health Centers=12, Social Welfare Offices=4, Livelihood Centers=7. Municipality Tres: Health Centers=6, Social Welfare Offices=9, Livelihood Centers=4. Municipality Kuwatro: Health Centers=10, Social Welfare Offices=6, Livelihood Centers=5. Municipality Singko: Health Centers=5, Social Welfare Offices=3, Livelihood Centers=2. Based on this data comparison, which municipality has the MOST BALANCED distribution of service centers across the three categories (smallest variance among category counts)?","A government monitoring report compares the number of public service centers in five municipalities across three service delivery categories. Municipality Uno: Health Centers=8, Social Welfare Offices=5, Livelihood Centers=3. Municipality Dos: Health Centers=12, Social Welfare Offices=4, Livelihood Centers=7. Municipality Tres: Health Centers=6, Social Welfare Offices=9, Livelihood Centers=4. Municipality Kuwatro: Health Centers=10, Social Welfare Offices=6, Livelihood Centers=5. Municipality Singko: Health Centers=5, Social Welfare Offices=3, Livelihood Centers=2. Based on this data comparison, which municipality has the MOST BALANCED distribution of service centers across the three categories (smallest variance among category counts)?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:27.659Z
cmstkgeas00w320u14n62osif,prompt,"Passage: The following data compares literacy rates across five provinces for 2015 and 2023: Province Alab: 2015=87.4%, 2023=93.1%. Province Buto: 2015=91.2%, 2023=94.6%. Province Caya: 2015=78.3%, 2023=88.7%. Province Daan: 2015=94.8%, 2023=96.2%. Province Ema: 2015=82.6%, 2023=91.4%. Which province showed the GREATEST IMPROVEMENT in literacy rate, and which showed the SMALLEST IMPROVEMENT?","The following data compares literacy rates across five provinces for 2015 and 2023: Province Alab: 2015=87.4%, 2023=93.1%. Province Buto: 2015=91.2%, 2023=94.6%. Province Caya: 2015=78.3%, 2023=88.7%. Province Daan: 2015=94.8%, 2023=96.2%. Province Ema: 2015=82.6%, 2023=91.4%. Which province showed the GREATEST IMPROVEMENT in literacy rate, and which showed the SMALLEST IMPROVEMENT?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:27.777Z
cmstkgeas00vy20u15fstpo7n,prompt,"Passage: A pie chart shows the distribution of land use in a watershed area totaling 84,300 hectares. Sector shares: Forest Cover=47%, Agricultural Land=28%, Built-Up/Urban=11%, Grassland=9%, Water Bodies=5%. Based on the pie chart, if Environmental regulations require that the combined Forest Cover and Water Bodies must represent at least 55% of the total watershed area, by how many hectares does the current combined area fall SHORT of this requirement?","A pie chart shows the distribution of land use in a watershed area totaling 84,300 hectares. Sector shares: Forest Cover=47%, Agricultural Land=28%, Built-Up/Urban=11%, Grassland=9%, Water Bodies=5%. Based on the pie chart, if Environmental regulations require that the combined Forest Cover and Water Bodies must represent at least 55% of the total watershed area, by how many hectares does the current combined area fall SHORT of this requirement?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:27.886Z
cmstkgeas00w020u1wvnm01dh,prompt,"Passage: A pie chart shows the distribution of a university's annual research budget of PHP 48 million across five research domains. Domain shares: Natural Sciences=35%, Social Sciences=22%, Engineering=18%, Humanities=15%, Interdisciplinary=10%. Based on the pie chart, if the university board decides to TRANSFER 5 percentage points from Natural Sciences to Engineering, what is the NEW ratio of Engineering to Natural Sciences budget allocations?","A pie chart shows the distribution of a university's annual research budget of PHP 48 million across five research domains. Domain shares: Natural Sciences=35%, Social Sciences=22%, Engineering=18%, Humanities=15%, Interdisciplinary=10%. Based on the pie chart, if the university board decides to TRANSFER 5 percentage points from Natural Sciences to Engineering, what is the NEW ratio of Engineering to Natural Sciences budget allocations?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:27.996Z
cmstkgeas00vz20u1gim0etxo,prompt,"Passage: Three pie charts each represent the source of household income for three barangays (A, B, C) in a municipality. Barangay A (total households = 420): Wages/Salaries=52%, Self-Employment=28%, Remittances=12%, Government Aid=8%. Barangay B (total households = 680): Wages/Salaries=38%, Self-Employment=41%, Remittances=14%, Government Aid=7%. Barangay C (total households = 310): Wages/Salaries=29%, Self-Employment=23%, Remittances=19%, Government Aid=29%. Based on the three pie charts, which barangay has the HIGHEST ABSOLUTE NUMBER of households dependent on Government Aid as their primary income source?","Three pie charts each represent the source of household income for three barangays (A, B, C) in a municipality. Barangay A (total households = 420): Wages/Salaries=52%, Self-Employment=28%, Remittances=12%, Government Aid=8%. Barangay B (total households = 680): Wages/Salaries=38%, Self-Employment=41%, Remittances=14%, Government Aid=7%. Barangay C (total households = 310): Wages/Salaries=29%, Self-Employment=23%, Remittances=19%, Government Aid=29%. Based on the three pie charts, which barangay has the HIGHEST ABSOLUTE NUMBER of households dependent on Government Aid as their primary income source?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:28.124Z
cmstkgeas00vu20u1ay8qbqva,prompt,"Passage: A pie chart represents the composition of a city's workforce by industry sector. The chart shows: Government=28%, Manufacturing=19%, Trade and Commerce=17%, Services=14%, Construction=11%, Agriculture=8%, Others=3%. The total city workforce is 284,600 persons. Based on the pie chart, how many MORE workers are employed in Government than in Agriculture?","A pie chart represents the composition of a city's workforce by industry sector. The chart shows: Government=28%, Manufacturing=19%, Trade and Commerce=17%, Services=14%, Construction=11%, Agriculture=8%, Others=3%. The total city workforce is 284,600 persons. Based on the pie chart, how many MORE workers are employed in Government than in Agriculture?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:28.235Z
cmstkgeas00vw20u1gis6m5ya,prompt,"Passage: Two pie charts compare the government budget allocation for Year 1 and Year 5 of a development plan. Year 1 total budget: PHP 180 billion. Year 5 total budget: PHP 280 billion. Year 1 sector shares: Education=30%, Infrastructure=25%, Health=20%, Defense=15%, Others=10%. Year 5 sector shares: Education=28%, Infrastructure=32%, Health=22%, Defense=10%, Others=8%. Based on the two pie charts, which sector experienced the LARGEST ABSOLUTE INCREASE in allocated budget from Year 1 to Year 5?","Two pie charts compare the government budget allocation for Year 1 and Year 5 of a development plan. Year 1 total budget: PHP 180 billion. Year 5 total budget: PHP 280 billion. Year 1 sector shares: Education=30%, Infrastructure=25%, Health=20%, Defense=15%, Others=10%. Year 5 sector shares: Education=28%, Infrastructure=32%, Health=22%, Defense=10%, Others=8%. Based on the two pie charts, which sector experienced the LARGEST ABSOLUTE INCREASE in allocated budget from Year 1 to Year 5?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:28.345Z
cmstkgeas00vv20u17o5vbpwv,prompt,"Passage: A pie chart shows the distribution of water supply sources for a municipality. The proportions are: Deep Wells=41%, Communal Faucets=24%, Level III Piped Connection=18%, Natural Springs=10%, Rainwater Collection=7%. Based on the pie chart, if the Level III Piped Connection percentage INCREASES by 50% (becoming 27%), and this additional coverage comes entirely from reducing the Deep Wells share, what does the Deep Wells share become?","A pie chart shows the distribution of water supply sources for a municipality. The proportions are: Deep Wells=41%, Communal Faucets=24%, Level III Piped Connection=18%, Natural Springs=10%, Rainwater Collection=7%. Based on the pie chart, if the Level III Piped Connection percentage INCREASES by 50% (becoming 27%), and this additional coverage comes entirely from reducing the Deep Wells share, what does the Deep Wells share become?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:28.448Z
cmstkgeas00vq20u1hyqospxu,prompt,"Passage: A line graph compares the annual number of newly registered businesses (formal sector) versus business closures in a city from 2018 to 2022. Registrations: 2018=2,840; 2019=3,120; 2020=1,680; 2021=2,240; 2022=3,450. Closures: 2018=1,240; 2019=1,380; 2020=2,870; 2021=1,960; 2022=1,120. Based on the line graph, in which year(s) did the number of BUSINESS CLOSURES exceed NEW REGISTRATIONS?","A line graph compares the annual number of newly registered businesses (formal sector) versus business closures in a city from 2018 to 2022. Registrations: 2018=2,840; 2019=3,120; 2020=1,680; 2021=2,240; 2022=3,450. Closures: 2018=1,240; 2019=1,380; 2020=2,870; 2021=1,960; 2022=1,120. Based on the line graph, in which year(s) did the number of BUSINESS CLOSURES exceed NEW REGISTRATIONS?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:28.552Z
cmstkgeas00vs20u18r468le6,prompt,"Passage: A line graph shows the quarterly total revenue and total expenses (in PHP millions) of a government-owned corporation over eight quarters. Revenue data: Q1=84.2, Q2=91.7, Q3=98.4, Q4=103.6, Q5=97.8, Q6=104.3, Q7=112.8, Q8=118.4. Expenses data: Q1=78.4, Q2=87.3, Q3=95.1, Q4=98.2, Q5=101.4, Q6=104.3, Q7=109.6, Q8=115.7. Based on the line graph, in which quarter did the corporation operate at the SMALLEST PROFIT MARGIN (Revenue minus Expenses)?","A line graph shows the quarterly total revenue and total expenses (in PHP millions) of a government-owned corporation over eight quarters. Revenue data: Q1=84.2, Q2=91.7, Q3=98.4, Q4=103.6, Q5=97.8, Q6=104.3, Q7=112.8, Q8=118.4. Expenses data: Q1=78.4, Q2=87.3, Q3=95.1, Q4=98.2, Q5=101.4, Q6=104.3, Q7=109.6, Q8=115.7. Based on the line graph, in which quarter did the corporation operate at the SMALLEST PROFIT MARGIN (Revenue minus Expenses)?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:28.657Z
cmstkgeas00vr20u1ji3ga78u,prompt,"Passage: A line graph presents the monthly average temperature (°C) for two cities—City Norte and City Sur—over a twelve-month period. City Norte: Jan=24.1, Feb=25.3, Mar=27.8, Apr=30.2, May=31.4, Jun=29.7, Jul=28.3, Aug=29.1, Sep=28.6, Oct=27.2, Nov=25.8, Dec=24.4. City Sur: Jan=31.2, Feb=30.4, Mar=29.6, Apr=28.8, May=27.4, Jun=26.1, Jul=25.3, Aug=25.8, Sep=26.7, Oct=28.1, Nov=29.6, Dec=30.8. Based on the line graph, which month shows the SMALLEST TEMPERATURE DIFFERENCE between the two cities?","A line graph presents the monthly average temperature (°C) for two cities—City Norte and City Sur—over a twelve-month period. City Norte: Jan=24.1, Feb=25.3, Mar=27.8, Apr=30.2, May=31.4, Jun=29.7, Jul=28.3, Aug=29.1, Sep=28.6, Oct=27.2, Nov=25.8, Dec=24.4. City Sur: Jan=31.2, Feb=30.4, Mar=29.6, Apr=28.8, May=27.4, Jun=26.1, Jul=25.3, Aug=25.8, Sep=26.7, Oct=28.1, Nov=29.6, Dec=30.8. Based on the line graph, which month shows the SMALLEST TEMPERATURE DIFFERENCE between the two cities?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:28.759Z
cmstkgeas00vm20u1tmntovfy,prompt,"Passage: A line graph shows the quarterly consumer price index (CPI) values for two product categories—Food and Non-Food—over eight quarters. Food CPI values: Q1=118.4, Q2=121.3, Q3=124.8, Q4=129.2, Q5=132.7, Q6=128.4, Q7=124.6, Q8=121.8. Non-Food CPI values: Q1=112.6, Q2=115.4, Q3=118.2, Q4=120.8, Q5=122.3, Q6=123.7, Q7=125.1, Q8=126.4. Based on the line graph, which of the following is MOST ACCURATELY supported by the data?","A line graph shows the quarterly consumer price index (CPI) values for two product categories—Food and Non-Food—over eight quarters. Food CPI values: Q1=118.4, Q2=121.3, Q3=124.8, Q4=129.2, Q5=132.7, Q6=128.4, Q7=124.6, Q8=121.8. Non-Food CPI values: Q1=112.6, Q2=115.4, Q3=118.2, Q4=120.8, Q5=122.3, Q6=123.7, Q7=125.1, Q8=126.4. Based on the line graph, which of the following is MOST ACCURATELY supported by the data?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:28.863Z
cmstkgeas00vj20u1thucfaxa,prompt,"Passage: A line graph tracks the monthly unemployment rate (%) in a province over twelve months. The plotted values are: Jan=8.4%, Feb=8.1%, Mar=7.6%, Apr=7.2%, May=6.8%, Jun=7.1%, Jul=7.6%, Aug=8.3%, Sep=8.9%, Oct=9.2%, Nov=8.7%, Dec=8.1%. Based on the line graph, which of the following CORRECTLY describes the overall trend pattern from January to December?","A line graph tracks the monthly unemployment rate (%) in a province over twelve months. The plotted values are: Jan=8.4%, Feb=8.1%, Mar=7.6%, Apr=7.2%, May=6.8%, Jun=7.1%, Jul=7.6%, Aug=8.3%, Sep=8.9%, Oct=9.2%, Nov=8.7%, Dec=8.1%. Based on the line graph, which of the following CORRECTLY describes the overall trend pattern from January to December?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:28.972Z
cmstkgeas00vi20u19pxdhy58,prompt,"Passage: A bar graph shows the percentage of households with access to safe drinking water, electricity, and internet connectivity for four barangays. The data shows: Barangay Uno: Water=91%, Electricity=87%, Internet=43%. Barangay Dos: Water=84%, Electricity=94%, Internet=62%. Barangay Tres: Water=78%, Electricity=82%, Internet=38%. Barangay Cuatro: Water=96%, Electricity=91%, Internet=71%. Each barangay has the following household counts: Uno=1,240; Dos=987; Tres=1,456; Cuatro=823. Based on the bar graph and household counts, which barangay has the LARGEST ABSOLUTE number of households WITHOUT internet connectivity?","A bar graph shows the percentage of households with access to safe drinking water, electricity, and internet connectivity for four barangays. The data shows: Barangay Uno: Water=91%, Electricity=87%, Internet=43%. Barangay Dos: Water=84%, Electricity=94%, Internet=62%. Barangay Tres: Water=78%, Electricity=82%, Internet=38%. Barangay Cuatro: Water=96%, Electricity=91%, Internet=71%. Each barangay has the following household counts: Uno=1,240; Dos=987; Tres=1,456; Cuatro=823. Based on the bar graph and household counts, which barangay has the LARGEST ABSOLUTE number of households WITHOUT internet connectivity?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:29.076Z
cmstkgeas00vf20u15b22ye3h,prompt,"Passage: A bar graph shows the annual budget utilization rates (%) of six government departments for FY 2023. Department values: Finance=92.4%, Health=88.7%, Education=95.1%, Agriculture=79.3%, Environment=84.6%, Justice=91.8%. The total budget allocations (PHP billions) are: Finance=18.4, Health=34.7, Education=89.2, Agriculture=22.6, Environment=11.3, Justice=14.8. Based on the bar graph and allocation data, which department had the LARGEST AMOUNT of UNSPENT budget in absolute terms?","A bar graph shows the annual budget utilization rates (%) of six government departments for FY 2023. Department values: Finance=92.4%, Health=88.7%, Education=95.1%, Agriculture=79.3%, Environment=84.6%, Justice=91.8%. The total budget allocations (PHP billions) are: Finance=18.4, Health=34.7, Education=89.2, Agriculture=22.6, Environment=11.3, Justice=14.8. Based on the bar graph and allocation data, which department had the LARGEST AMOUNT of UNSPENT budget in absolute terms?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:29.178Z
cmstkgeas00ve20u1uov25pwr,prompt,"Passage: A double bar graph compares the number of tourism arrivals (domestic vs. international) for a tourist destination over five months. The data shows: January: Domestic=12,400, International=3,800. February: Domestic=14,200, International=5,100. March: Domestic=18,700, International=7,400. April: Domestic=16,300, International=6,200. May: Domestic=11,800, International=4,600. Based on the bar graph, in which month was the RATIO of International to Domestic tourists the HIGHEST?","A double bar graph compares the number of tourism arrivals (domestic vs. international) for a tourist destination over five months. The data shows: January: Domestic=12,400, International=3,800. February: Domestic=14,200, International=5,100. March: Domestic=18,700, International=7,400. April: Domestic=16,300, International=6,200. May: Domestic=11,800, International=4,600. Based on the bar graph, in which month was the RATIO of International to Domestic tourists the HIGHEST?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:29.282Z
cmstkgear00vb20u157pbkqze,prompt,"Passage: A horizontal bar graph shows the number of public school teachers by subject area in a school division. The bar values are: Mathematics=487, Science=412, English=524, Filipino=398, Social Studies=341, MAPEH=276, TLE=189. Based on the bar graph, if the school division aims to increase total teacher count by exactly 15% over current levels, how many ADDITIONAL teachers must be hired?","A horizontal bar graph shows the number of public school teachers by subject area in a school division. The bar values are: Mathematics=487, Science=412, English=524, Filipino=398, Social Studies=341, MAPEH=276, TLE=189. Based on the bar graph, if the school division aims to increase total teacher count by exactly 15% over current levels, how many ADDITIONAL teachers must be hired?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:29.386Z
cmstkgear00va20u15evgc91i,prompt,"Passage: A comparative bar graph shows the average monthly income of government employees by employment status and sex (male vs. female) for a regional office. The bars display: Regular-Male: PHP 38,400; Regular-Female: PHP 36,200; Casual-Male: PHP 22,800; Casual-Female: PHP 21,600; Contractual-Male: PHP 19,400; Contractual-Female: PHP 18,100. Based on the bar graph, what is the AVERAGE income gap between male and female employees across all three employment statuses?","A comparative bar graph shows the average monthly income of government employees by employment status and sex (male vs. female) for a regional office. The bars display: Regular-Male: PHP 38,400; Regular-Female: PHP 36,200; Casual-Male: PHP 22,800; Casual-Female: PHP 21,600; Contractual-Male: PHP 19,400; Contractual-Female: PHP 18,100. Based on the bar graph, what is the AVERAGE income gap between male and female employees across all three employment statuses?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:29.491Z
cmstkgear00v620u1c5mgasy9,prompt,"Passage: The following table shows a municipality's revenue collections by source for two fiscal years. | Revenue Source | FY 2022 (PHP M) | FY 2023 (PHP M) | Change (PHP M) | % Change | |---|---|---|---|---| | Real Property Tax | 42.8 | 51.6 | +8.8 | +20.6% | | Business Tax | 31.4 | 38.2 | +6.8 | +21.7% | | Fees and Charges | 12.7 | 11.9 | -0.8 | -6.3% | | IRA Share | 187.3 | 203.4 | +16.1 | +8.6% | | Grants | 5.6 | 8.9 | +3.3 | +58.9% | | TOTAL | 279.8 | 314.0 | +34.2 | +12.2% | Based on the table, which revenue source contributed the MOST to the overall absolute increase in total revenue from FY 2022 to FY 2023?","The following table shows a municipality's revenue collections by source for two fiscal years. | Revenue Source | FY 2022 (PHP M) | FY 2023 (PHP M) | Change (PHP M) | % Change | |---|---|---|---|---| | Real Property Tax | 42.8 | 51.6 | +8.8 | +20.6% | | Business Tax | 31.4 | 38.2 | +6.8 | +21.7% | | Fees and Charges | 12.7 | 11.9 | -0.8 | -6.3% | | IRA Share | 187.3 | 203.4 | +16.1 | +8.6% | | Grants | 5.6 | 8.9 | +3.3 | +58.9% | | TOTAL | 279.8 | 314.0 | +34.2 | +12.2% | Based on the table, which revenue source contributed the MOST to the overall absolute increase in total revenue from FY 2022 to FY 2023?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:29.594Z
cmstkgear00v820u16hmv3suh,prompt,"Passage: The following cross-tabulation shows the distribution of 1,200 civil service examination candidates by age group and preparation method. | Age Group | Self-Study | Review Center | Online Course | No Preparation | TOTAL | |---|---|---|---|---|---| | 18-25 | 142 | 213 | 87 | 34 | 476 | | 26-35 | 187 | 198 | 143 | 52 | 580 | | 36-45 | 78 | 89 | 64 | 48 | 279 | | 46+ | 23 | 34 | 18 | 44 | 119 | | Wait—let me use GRAND TOTAL: does 476+580+279+119 = 1,454? No. Recalculating: 476+580 = 1,056 + 279 = 1,335 + 119 = 1,454. But premise says 1,200 candidates. The numbers in the table must be revised to equal 1,200 total. Using adjusted values: | Age Group | Self-Study | Review Center | Online Course | No Prep | TOTAL | | 18-25 | 120 | 180 | 72 | 28 | 400 | | 26-35 | 156 | 164 | 118 | 42 | 480 | | 36-45 | 64 | 72 | 54 | 40 | 230 | | 46+ | 20 | 28 | 16 | 26 | 90 | | TOTAL | 360 | 444 | 260 | 136 | 1,200 | Based on the adjusted table, which AGE GROUP has the HIGHEST proportion of candidates who used a REVIEW CENTER relative to their own age group total?","The following cross-tabulation shows the distribution of 1,200 civil service examination candidates by age group and preparation method. | Age Group | Self-Study | Review Center | Online Course | No Preparation | TOTAL | |---|---|---|---|---|---| | 18-25 | 142 | 213 | 87 | 34 | 476 | | 26-35 | 187 | 198 | 143 | 52 | 580 | | 36-45 | 78 | 89 | 64 | 48 | 279 | | 46+ | 23 | 34 | 18 | 44 | 119 | | Wait—let me use GRAND TOTAL: does 476+580+279+119 = 1,454? No. Recalculating: 476+580 = 1,056 + 279 = 1,335 + 119 = 1,454. But premise says 1,200 candidates. The numbers in the table must be revised to equal 1,200 total. Using adjusted values: | Age Group | Self-Study | Review Center | Online Course | No Prep | TOTAL | | 18-25 | 120 | 180 | 72 | 28 | 400 | | 26-35 | 156 | 164 | 118 | 42 | 480 | | 36-45 | 64 | 72 | 54 | 40 | 230 | | 46+ | 20 | 28 | 16 | 26 | 90 | | TOTAL | 360 | 444 | 260 | 136 | 1,200 | Based on the adjusted table, which AGE GROUP has the HIGHEST proportion of candidates who used a REVIEW CENTER relative to their own age group total?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:29.702Z
cmstkgear00v720u1vpt21x7w,prompt,"Passage: The following table shows the number of disciplinary cases filed, resolved, and pending at a government agency's internal affairs unit over six months. | Month | Filed | Resolved | Pending (End of Month) | |---|---|---|---| | January | 23 | 18 | 47 | | February | 19 | 22 | 44 | | March | 31 | 27 | 48 | | April | 14 | 31 | 31 | | May | 26 | 19 | 38 | | June | 18 | 24 | 32 | Note: Pending (End of Month) = Pending (Start of Month) + Filed - Resolved. Based on the table, what was the OPENING PENDING BALANCE at the START of January?","The following table shows the number of disciplinary cases filed, resolved, and pending at a government agency's internal affairs unit over six months. | Month | Filed | Resolved | Pending (End of Month) | |---|---|---|---| | January | 23 | 18 | 47 | | February | 19 | 22 | 44 | | March | 31 | 27 | 48 | | April | 14 | 31 | 31 | | May | 26 | 19 | 38 | | June | 18 | 24 | 32 | Note: Pending (End of Month) = Pending (Start of Month) + Filed - Resolved. Based on the table, what was the OPENING PENDING BALANCE at the START of January?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:29.806Z
cmstkgear00v220u1cy2kxmyp,prompt,"Passage: The following table shows enrollment data across five state universities for academic year 2022-2023, broken down by college level. | University | Freshman | Sophomore | Junior | Senior | Graduate | TOTAL | |---|---|---|---|---|---|---| | Arellano SU | 3,241 | 2,876 | 2,543 | 2,189 | 412 | 11,261 | | Bonifacio SU | 4,812 | 4,103 | 3,678 | 3,221 | 687 | 16,501 | | Calderon SU | 2,156 | 1,987 | 1,834 | 1,701 | 298 | 7,976 | | Datu SU | 5,634 | 4,987 | 4,412 | 3,876 | 923 | 19,832 | | Emilio SU | 1,843 | 1,612 | 1,438 | 1,287 | 187 | 6,367 | | TOTAL | 17,686 | 15,565 | 13,905 | 12,274 | 2,507 | 61,937 | Which university has the HIGHEST graduate student enrollment as a percentage of its total enrollment?","The following table shows enrollment data across five state universities for academic year 2022-2023, broken down by college level. | University | Freshman | Sophomore | Junior | Senior | Graduate | TOTAL | |---|---|---|---|---|---|---| | Arellano SU | 3,241 | 2,876 | 2,543 | 2,189 | 412 | 11,261 | | Bonifacio SU | 4,812 | 4,103 | 3,678 | 3,221 | 687 | 16,501 | | Calderon SU | 2,156 | 1,987 | 1,834 | 1,701 | 298 | 7,976 | | Datu SU | 5,634 | 4,987 | 4,412 | 3,876 | 923 | 19,832 | | Emilio SU | 1,843 | 1,612 | 1,438 | 1,287 | 187 | 6,367 | | TOTAL | 17,686 | 15,565 | 13,905 | 12,274 | 2,507 | 61,937 | Which university has the HIGHEST graduate student enrollment as a percentage of its total enrollment?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:29.937Z
cmstkgear00v420u14w8pe41d,prompt,"Passage: A barangay health center maintained the following table of patient consultations by disease category and quarter. | Disease Category | Q1 | Q2 | Q3 | Q4 | Annual | |---|---|---|---|---|---| | Respiratory | 843 | 912 | 784 | 1,021 | 3,560 | | Gastrointestinal | 412 | 387 | 446 | 398 | 1,643 | | Cardiovascular | 187 | 193 | 201 | 218 | 799 | | Dermatological | 234 | 198 | 276 | 243 | 951 | | Other | 321 | 289 | 334 | 287 | 1,231 | | TOTAL | 1,997 | 1,979 | 2,041 | 2,167 | 8,184 | Based on the table, which SINGLE QUARTER had the HIGHEST share of Respiratory consultations out of ALL consultations in that quarter?","A barangay health center maintained the following table of patient consultations by disease category and quarter. | Disease Category | Q1 | Q2 | Q3 | Q4 | Annual | |---|---|---|---|---|---| | Respiratory | 843 | 912 | 784 | 1,021 | 3,560 | | Gastrointestinal | 412 | 387 | 446 | 398 | 1,643 | | Cardiovascular | 187 | 193 | 201 | 218 | 799 | | Dermatological | 234 | 198 | 276 | 243 | 951 | | Other | 321 | 289 | 334 | 287 | 1,231 | | TOTAL | 1,997 | 1,979 | 2,041 | 2,167 | 8,184 | Based on the table, which SINGLE QUARTER had the HIGHEST share of Respiratory consultations out of ALL consultations in that quarter?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:30.043Z
cmstkgear00v320u1ql1a1zai,prompt,"Passage: The following table shows the number of civil service employees by agency and salary grade (SG) band for a regional government office. | Agency | SG 1-10 | SG 11-18 | SG 19-24 | SG 25-30 | Total | |---|---|---|---|---|---| | Agency A | 142 | 87 | 34 | 12 | 275 | | Agency B | 89 | 124 | 67 | 23 | 303 | | Agency C | 213 | 96 | 28 | 8 | 345 | | Agency D | 67 | 112 | 84 | 31 | 294 | | Agency E | 176 | 83 | 41 | 15 | 315 | | TOTAL | 687 | 502 | 254 | 89 | 1,532 | Which agency has the HIGHEST proportion of senior employees (SG 19-30, combining SG 19-24 and SG 25-30)?","The following table shows the number of civil service employees by agency and salary grade (SG) band for a regional government office. | Agency | SG 1-10 | SG 11-18 | SG 19-24 | SG 25-30 | Total | |---|---|---|---|---|---| | Agency A | 142 | 87 | 34 | 12 | 275 | | Agency B | 89 | 124 | 67 | 23 | 303 | | Agency C | 213 | 96 | 28 | 8 | 345 | | Agency D | 67 | 112 | 84 | 31 | 294 | | Agency E | 176 | 83 | 41 | 15 | 315 | | TOTAL | 687 | 502 | 254 | 89 | 1,532 | Which agency has the HIGHEST proportion of senior employees (SG 19-30, combining SG 19-24 and SG 25-30)?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:30.148Z
cmstkgear00uy20u1bd491vnq,prompt,"Passage: A legislative oversight committee is reviewing the performance of six government agencies against three key performance indicators (KPIs) from last year's Annual Report: (1) Target Achievement Rate (TAR, higher = better), (2) Budget Utilization Rate (BUR, closer to 100% = better; both under- and over-utilization are penalized), (3) Citizen Satisfaction Score (CSS, higher = better, max 10). Agency data: Agency Alpha: TAR=94%, BUR=98%, CSS=8.4. Agency Beta: TAR=87%, BUR=105%, CSS=7.9. Agency Gamma: TAR=91%, BUR=96%, CSS=8.8. Agency Δ: TAR=96%, BUR=101%, CSS=8.1. Agency Epsilon: TAR=89%, BUR=93%, CSS=8.6. Agency Zeta: TAR=83%, BUR=88%, CSS=7.5. Which agency is MOST LIKELY to be commended by the oversight committee for exemplary overall performance?","A legislative oversight committee is reviewing the performance of six government agencies against three key performance indicators (KPIs) from last year's Annual Report: (1) Target Achievement Rate (TAR, higher = better), (2) Budget Utilization Rate (BUR, closer to 100% = better; both under- and over-utilization are penalized), (3) Citizen Satisfaction Score (CSS, higher = better, max 10). Agency data: Agency Alpha: TAR=94%, BUR=98%, CSS=8.4. Agency Beta: TAR=87%, BUR=105%, CSS=7.9. Agency Gamma: TAR=91%, BUR=96%, CSS=8.8. Agency Δ: TAR=96%, BUR=101%, CSS=8.1. Agency Epsilon: TAR=89%, BUR=93%, CSS=8.6. Agency Zeta: TAR=83%, BUR=88%, CSS=7.5. Which agency is MOST LIKELY to be commended by the oversight committee for exemplary overall performance?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:30.280Z
