QuestionID,Category,Subtopic,InitialStatus,FinalStatus,IssueTypes,Notes,AuditedAt
cmstwd59v005w04l54c2qsn9p,"Analytical Reasoning","Direction Sense - Spatial Orientation & Vectors",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.426Z
cmstwd59v005x04l5b2bxbo8g,"Analytical Reasoning","Direction Sense - Spatial Orientation & Vectors",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.450Z
cmstwd59v005y04l5x8spbsku,"Analytical Reasoning","Direction Sense - Spatial Orientation & Vectors",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.474Z
cmstwd59v005z04l5lb2s73dq,"Analytical Reasoning","Direction Sense - Spatial Orientation & Vectors",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.499Z
cmstwd59v006004l5d18hyr9d,"Analytical Reasoning","Direction Sense - Spatial Orientation & Vectors",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.524Z
cmstwd59v006104l5lurhocds,"Analytical Reasoning","Direction Sense - Spatial Orientation & Vectors",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.550Z
cmstwd59v006204l57bidq6iw,"Analytical Reasoning","Direction Sense - Spatial Orientation & Vectors",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.574Z
cmstwd59v006304l50f8myeql,"Analytical Reasoning","Direction Sense - Spatial Orientation & Vectors",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.601Z
cmstwd59v006404l5glqhqovw,"Analytical Reasoning","Direction Sense - Spatial Orientation & Vectors",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.623Z
cmstwd59v006504l5g66tm0ch,"Analytical Reasoning","Direction Sense - Spatial Orientation & Vectors",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.647Z
cmstwd59v006604l5vihl1y68,"Analytical Reasoning","Direction Sense - Spatial Orientation & Vectors",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.672Z
cmstwd59v006704l5metgum6d,"Analytical Reasoning","Direction Sense - Spatial Orientation & Vectors",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.695Z
cmstwd59v006804l5sbjqskvy,"Analytical Reasoning","Direction Sense - Spatial Orientation & Vectors",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.721Z
cmstwd59v006904l5sir0119s,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.747Z
cmstwd59v006a04l5fr2ruwex,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.770Z
cmstwd59v006b04l54hqc7qwt,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.794Z
cmstwd59v006c04l590cy7rwj,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.817Z
cmstwd59v006d04l5to8uiouj,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.841Z
cmstwd59v006e04l5cedhos6p,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.867Z
cmstwd59v006f04l53km7si43,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.890Z
cmstwd59v006g04l5ixd306zg,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.915Z
cmstwd59v006h04l5xd57euwv,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.940Z
cmstwd59v006i04l5fusdlunu,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.965Z
cmstwd59v006j04l5o70cmbtp,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:05.990Z
cmstwd59v006k04l5aonvbqgd,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.013Z
cmstwd59v006l04l5jx86m1vv,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.037Z
cmstwd59v006m04l5v9p4n4uw,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.062Z
cmstwd59v006n04l5uoshz4yt,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.084Z
cmstwd59v006o04l511irzsn3,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.109Z
cmstwd59v006p04l5webplv9j,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.134Z
cmstwd59v006q04l52z800pop,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.158Z
cmstwd59w006r04l50849we8k,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.184Z
cmstwd59w006s04l5vi23mxh9,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.208Z
cmstwd59w006t04l5o7y3av3x,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.233Z
cmstwd59w006u04l5btzawv4q,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.255Z
cmstwd59w006v04l55gdd666y,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.279Z
cmstwd59w006w04l5djnqzfwn,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.302Z
cmstwd59w006x04l522pt5wyv,"Analytical Reasoning","Blood Relations - Family Tree & Relational Logic",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.329Z
cmstwd59w006y04l5yy10tql7,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.357Z
cmstwd59w006z04l5l33s910u,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.384Z
cmstwd59w007004l5s9o0ey41,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.409Z
cmstwd59w007104l5xzoyqnwm,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.437Z
cmstwd59w007204l5bjh65ikw,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.462Z
cmstwd59w007304l54ui5r9rx,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.489Z
cmstwd59w007404l5dsqwj7f7,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.518Z
cmstwd59w007504l5txh6gtv0,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.546Z
cmstwd59w007604l560osx9q2,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.572Z
cmstwd59w007704l5rdho0pnk,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.600Z
cmstwd59w007804l5g94wc6ir,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.628Z
cmstwd59w007904l504sqw06t,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.654Z
cmstwd59w007a04l5mh9sh877,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.679Z
cmstwd59w007b04l5mcr3k2tn,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.703Z
cmstwd59w007c04l5kenr0b84,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.730Z
cmstwd59w007d04l55874t2va,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.756Z
cmstwd59w007e04l5d9z46o7m,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.783Z
cmstwd59w007f04l5lit4u3ud,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.809Z
cmstwd59w007g04l5lt3v5fln,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.837Z
cmstwd59w007h04l5h11xkyof,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.864Z
cmstwd59w007i04l5ok56m1h8,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.889Z
cmstwd59w007j04l56er1ydwl,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.914Z
cmstwd59w007k04l5algeftli,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.940Z
cmstwd59w007l04l52d834lpk,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.967Z
cmstwd59w007m04l5awcbt81m,"Analytical Reasoning","Ordering and Arrangement - Linear & Circular Sequences",AUDITED,VERIFIED,"","",2026-08-19T09:29:06.995Z
cmstwd59w007n04l55y6kmtgj,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.022Z
cmstwd59w007o04l5gu25fix2,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.052Z
cmstwd59w007p04l5lppy5so2,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.080Z
cmstwd59w007q04l5m5gmuqow,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.108Z
cmstwd59w007r04l5p2dh63f1,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.135Z
cmstwd59w007s04l5puxka2vd,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.163Z
cmstwd59w007t04l5v8ph6ogf,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.189Z
cmstwd59w007u04l5838xquvv,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.217Z
cmstwd59w007v04l5qarbxnu9,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:07.244Z
cmstwd59w007w04l5w5xu4nqm,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.274Z
cmstwd59w007x04l5671h5c1m,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.302Z
cmstwd59w007y04l5i0odpfwb,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.332Z
cmstwd59w007z04l509aesp0b,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.358Z
cmstwd59w008004l543t9k1vt,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.386Z
cmstwd59w008104l51wdhc4d0,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:07.414Z
cmstwd59w008204l5i52niu9d,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.446Z
cmstwd59w008304l5n2z7nuzx,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.474Z
cmstwd59w008404l5fg8xeqnc,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.504Z
cmstwd59w008504l5cttrsew9,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.532Z
cmstwd59w008604l53li6cxe9,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.559Z
cmstwd59w008704l5575st3jq,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.591Z
cmstwd59w008804l5yhkv1qag,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.619Z
cmstwd59w008904l5q8a4hac3,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.738Z
cmstwd59w008a04l51kkte0nw,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.770Z
cmstwd59w008b04l52jsoy66g,"Analytical Reasoning","Logical Sequencing - Chronological & Logical Progression",AUDITED,VERIFIED,"","",2026-08-19T09:29:07.824Z
cmstwd59w008c04l5j53bw8yr,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:07.875Z
cmstwd59w008d04l5q9fr33ju,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:07.947Z
cmstwd59w008e04l5uavhgu1t,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:07.981Z
cmstwd59w008f04l5arlboy8y,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.010Z
cmstwd59w008g04l5c2046r97,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.040Z
cmstwd59w008h04l5wlcu8p4a,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.069Z
cmstwd59w008i04l5ekixn5d3,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.100Z
cmstwd59w008j04l5sn8s283w,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.130Z
cmstwd59w008k04l5q8idnzkl,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.161Z
cmstwd59w008l04l58h21hq6b,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.201Z
cmstwd59w008m04l5futuggc7,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.245Z
cmstwd59w008n04l5hv23pgn4,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.277Z
cmstwd59w008o04l5j42lwl6y,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.309Z
cmstwd59w008p04l5tnhnhl98,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.339Z
cmstwd59w008q04l5fzrsvuh1,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.370Z
cmstwd59w008r04l5lqdhbo6q,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.402Z
cmstwd59w008s04l5dqxkv3vx,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.434Z
cmstwd59w008t04l5xqn6tm52,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.463Z
cmstwd59w008u04l59qpwfe29,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.494Z
cmstwd59w008v04l5niuxt05l,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.526Z
cmstwd59w008w04l5h98l85t8,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.557Z
cmstwd59w008x04l5bklgdtgx,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.589Z
cmstwd59w008y04l5in2pfag9,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.620Z
cmstwd59w008z04l571790ddi,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.651Z
cmstwd59w009004l5tlnvgdv3,"Analytical Reasoning","Course of Action - Practical Administrative Solutions",AUDITED,MANUAL_REVIEW,"DUPLICATE_CHOICES","",2026-08-19T09:29:08.682Z
cmstwd59w009104l5ywml4z40,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:08.711Z
cmstwd59w009204l548z3am13,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:08.740Z
cmstwd59x009304l5es0y4twg,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:08.768Z
cmstwd59x009404l515e673kf,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:08.799Z
cmstwd59x009504l5lyf6kzwo,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:08.826Z
cmstwd59x009604l5y8mtaqfk,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:08.858Z
cmstwd59x009704l56j20cprz,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:08.887Z
cmstwd59x009804l5n9k9o8w9,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:08.916Z
cmstwd59x009904l5sbw40bvj,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:08.945Z
cmstwd59x009a04l5btpv7ape,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:08.977Z
cmstwd59x009b04l5ui7ueegf,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.009Z
cmstwd59x009c04l5txymj7nz,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.037Z
cmstwd59x009d04l55qt8c4yk,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.064Z
cmstwd59x009e04l5p8natm1m,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.096Z
cmstwd59x009f04l56ry14v13,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.125Z
cmstwd59x009g04l5wtyeomvy,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.157Z
cmstwd59x009h04l50x14gvrt,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.188Z
cmstwd59x009i04l5vec3zamw,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.219Z
cmstwd59x009j04l5xomdj6rn,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.251Z
cmstwd59x009k04l5cyl648zl,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.287Z
cmstwd59x009l04l59hi3wjqz,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.314Z
cmstwd59x009m04l58y2vklla,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.342Z
cmstwd59x009n04l50mq88vgy,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.369Z
cmstwd59x009o04l5601hr1d9,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.396Z
cmstwd59x009p04l55savzw0y,"Analytical Reasoning","Cause and Effect - Causal Relationships & Inferences",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.433Z
cmstwd59x009q04l5qhly6ynl,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.464Z
cmstwd59x009r04l5m3bqsks7,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.495Z
cmstwd59x009s04l5d8q6g4q1,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.527Z
cmstwd59x009t04l56hrj01f0,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.560Z
cmstwd59x009u04l56cdt63vp,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.592Z
cmstwd59x009v04l5zg51zs89,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.624Z
cmstwd59x009w04l50dy1i0ma,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.652Z
cmstwd59x009x04l5cswxtpcf,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.679Z
cmstwd59x009y04l5tjohxchf,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.707Z
cmstwd59x009z04l5exapyp0u,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.735Z
cmstwd59x00a004l5crc5d4rw,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.762Z
cmstwd59x00a104l5cczxone9,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.793Z
cmstwd59x00a204l5rype0nvx,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.824Z
cmstwd59x00a304l54rcoruf0,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.856Z
cmstwd59x00a404l5olg6mrm2,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.890Z
cmstwd59x00a504l529yg9mha,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.922Z
cmstwd59x00a604l59v1ze85x,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.954Z
cmstwd59x00a704l5teed600q,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:09.985Z
cmstwd59x00a804l5iahlllzd,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:10.016Z
cmstwd59x00a904l5pg8fakix,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:10.046Z
cmstwd59x00aa04l5fz1951a5,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:10.077Z
cmstwd59x00ab04l587pf7lia,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:10.106Z
cmstwd59x00ac04l50a502rpw,"Analytical Reasoning","Statement and Argument - Strength of Logical Arguments",AUDITED,VERIFIED,"","",2026-08-19T09:29:10.136Z
